date,team,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,ortg,drtg,pace,ts,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
2015-02-08,Detroit Pistons,101.87,38.27,86.6,0.44,9.37,26.77,0.34,15.97,22.2,0.72,13.4,32.83,46.23,22.8,8.73,4.63,13.77,17.8,107.63,105.89,94.56,0.53,59.8,9.25,7.71,0.5,12.48,28.5,0.19
2015-02-10,Detroit Pistons,102.37,38.37,86.0,0.45,9.53,27.07,0.35,16.1,22.4,0.72,13.23,32.6,45.83,22.63,8.77,4.7,13.97,18.37,108.11,106.32,94.63,0.53,59.16,9.28,7.82,0.5,12.7,28.38,0.19
2015-02-11,Detroit Pistons,102.4,38.27,85.97,0.44,9.57,27.2,0.35,16.3,22.5,0.72,13.13,32.73,45.87,22.77,8.67,4.77,13.67,18.37,108.48,105.7,94.35,0.53,59.64,9.2,7.92,0.5,12.46,28.17,0.19
2015-02-20,Detroit Pistons,102.13,38.2,86.03,0.44,9.67,27.23,0.35,16.07,22.3,0.72,13.2,32.43,45.63,22.6,8.47,4.6,13.5,18.23,108.49,106.56,94.08,0.53,59.26,9.0,7.67,0.5,12.32,28.34,0.19
2015-02-22,Detroit Pistons,102.43,38.3,86.07,0.44,9.6,27.07,0.35,16.23,22.67,0.72,13.0,32.67,45.67,22.47,8.53,4.53,13.3,18.37,108.67,105.61,94.21,0.53,58.74,9.05,7.54,0.5,12.14,28.0,0.19
2015-02-24,Detroit Pistons,102.43,38.2,86.07,0.44,9.6,27.03,0.35,16.43,22.87,0.72,13.23,32.73,45.97,22.47,8.5,4.43,13.37,18.1,108.89,104.83,94.03,0.53,58.89,9.04,7.36,0.5,12.18,28.43,0.19
2015-02-27,Detroit Pistons,102.2,37.93,85.67,0.44,9.63,27.0,0.35,16.7,23.37,0.72,13.13,32.73,45.87,22.07,8.5,4.3,13.5,18.13,108.63,104.53,94.05,0.53,58.23,9.04,7.22,0.5,12.3,28.31,0.2
2015-02-28,Detroit Pistons,102.53,37.9,85.87,0.44,9.6,27.13,0.35,17.13,23.83,0.72,13.07,32.93,46.0,21.93,8.27,4.43,13.53,18.27,108.56,104.48,93.8,0.53,57.94,8.79,7.23,0.5,12.29,28.11,0.2
2015-03-04,Detroit Pistons,101.73,37.6,85.63,0.44,9.53,27.13,0.35,17.0,23.57,0.72,12.97,32.97,45.93,21.7,8.17,4.3,13.77,18.27,107.94,104.34,93.61,0.53,57.75,8.7,7.03,0.49,12.52,27.97,0.2
2015-03-06,Detroit Pistons,101.13,37.5,85.7,0.44,9.03,26.57,0.33,17.1,23.57,0.73,13.03,33.07,46.1,21.83,8.03,4.33,14.03,18.2,107.2,104.54,93.7,0.53,58.23,8.55,6.95,0.49,12.72,28.17,0.2
2015-03-08,Detroit Pistons,100.6,37.4,86.23,0.43,8.77,26.43,0.33,17.03,23.17,0.74,13.13,32.83,45.97,21.77,8.13,4.2,14.1,18.47,106.43,104.9,93.92,0.52,58.2,8.62,6.76,0.49,12.74,28.16,0.2
2015-03-10,Detroit Pistons,100.73,37.43,86.67,0.43,8.43,25.8,0.32,17.43,23.53,0.75,13.27,32.47,45.73,21.67,8.07,4.2,13.9,18.47,106.43,105.73,94.05,0.52,57.89,8.54,6.77,0.48,12.5,28.3,0.2
2015-03-11,Detroit Pistons,99.77,37.0,86.43,0.43,8.3,25.93,0.32,17.47,23.63,0.75,13.4,32.1,45.5,21.63,8.13,4.37,13.93,18.33,105.82,106.05,93.67,0.52,58.42,8.65,7.03,0.48,12.55,28.52,0.2
2015-03-13,Detroit Pistons,99.53,37.03,86.8,0.43,8.33,25.7,0.32,17.13,23.1,0.75,13.53,32.1,45.63,21.6,8.0,4.43,13.93,17.93,105.59,106.1,93.66,0.51,58.3,8.51,7.12,0.48,12.54,28.6,0.2
2015-03-14,Detroit Pistons,99.23,36.97,86.6,0.43,8.23,25.83,0.31,17.07,23.03,0.75,13.3,31.53,44.83,21.63,7.87,4.43,13.6,17.83,105.66,107.31,93.34,0.51,58.47,8.39,7.13,0.47,12.29,28.23,0.2
2015-03-17,Detroit Pistons,98.63,36.77,86.2,0.43,8.07,25.17,0.32,17.03,23.17,0.74,13.47,31.3,44.77,21.43,7.83,4.43,13.8,17.87,105.42,107.09,92.96,0.51,58.24,8.4,7.14,0.47,12.48,28.6,0.2
2015-03-18,Detroit Pistons,98.87,36.93,86.3,0.43,8.1,25.17,0.32,16.9,23.03,0.74,13.47,31.1,44.57,21.4,7.73,4.5,13.73,18.07,105.77,107.25,92.88,0.51,57.81,8.29,7.23,0.48,12.42,28.69,0.2
2015-03-21,Detroit Pistons,97.83,36.53,86.03,0.42,8.13,25.33,0.32,16.63,22.63,0.74,13.5,31.23,44.73,21.2,7.67,4.6,14.07,18.17,104.94,106.93,92.64,0.51,57.93,8.25,7.42,0.47,12.72,28.79,0.19
2015-03-22,Detroit Pistons,98.27,36.87,86.6,0.43,8.23,25.47,0.32,16.3,22.2,0.75,13.6,31.6,45.2,21.37,7.7,4.47,13.93,18.3,105.32,106.3,92.73,0.51,57.8,8.27,7.21,0.47,12.56,29.0,0.19
2015-03-24,Detroit Pistons,98.5,37.1,86.73,0.43,8.1,25.3,0.32,16.2,22.4,0.74,13.47,31.97,45.43,21.6,7.67,4.63,13.8,18.43,105.18,105.98,92.76,0.51,58.08,8.22,7.41,0.47,12.43,28.64,0.19
2015-03-27,Detroit Pistons,98.53,37.17,86.9,0.43,8.0,25.1,0.32,16.2,22.57,0.73,13.53,31.73,45.27,21.57,7.3,4.57,13.5,18.6,105.56,106.84,92.5,0.51,57.88,7.84,7.29,0.47,12.17,28.75,0.19
2015-03-29,Detroit Pistons,99.5,37.6,87.17,0.43,7.93,24.53,0.32,16.37,22.6,0.74,13.27,31.33,44.6,21.73,7.43,4.7,13.1,18.43,106.59,106.98,92.51,0.51,57.67,7.99,7.47,0.48,11.82,28.49,0.19
2015-03-31,Detroit Pistons,98.63,37.3,86.8,0.43,7.87,24.57,0.32,16.17,22.53,0.73,13.33,31.0,44.33,21.37,7.27,4.7,12.97,18.53,106.33,107.31,91.99,0.51,57.29,7.85,7.52,0.48,11.76,28.53,0.19
2015-04-01,Detroit Pistons,99.27,37.63,86.7,0.43,8.03,24.7,0.32,15.97,22.27,0.73,13.1,30.97,44.07,21.77,7.27,4.83,12.67,18.53,107.2,107.3,91.81,0.51,57.9,7.88,7.76,0.48,11.55,28.26,0.19
2015-04-03,Detroit Pistons,98.2,37.3,86.63,0.43,7.8,24.3,0.32,15.8,22.1,0.73,13.1,31.2,44.3,21.77,7.3,4.9,12.67,18.5,106.1,106.91,91.78,0.51,58.53,7.91,7.86,0.48,11.56,28.05,0.18
2015-04-04,Detroit Pistons,97.77,37.2,86.33,0.43,7.73,24.13,0.32,15.63,21.83,0.73,12.93,31.07,44.0,21.53,7.47,5.03,12.67,18.6,105.96,106.72,91.47,0.51,57.99,8.13,7.99,0.48,11.63,28.01,0.18
2015-04-08,Detroit Pistons,98.77,37.63,86.27,0.44,8.07,24.33,0.33,15.43,21.83,0.72,12.73,31.1,43.83,21.7,7.27,4.97,12.53,18.77,107.09,107.06,91.47,0.52,57.67,7.9,7.87,0.48,11.53,27.84,0.18
2015-04-10,Detroit Pistons,98.4,37.77,86.33,0.44,7.97,24.1,0.33,14.9,21.0,0.72,12.7,31.03,43.73,21.73,7.23,4.87,12.73,19.23,106.78,107.56,91.41,0.52,57.54,7.87,7.71,0.49,11.73,27.8,0.17
2015-04-12,Detroit Pistons,98.23,37.7,86.37,0.44,8.03,24.2,0.33,14.8,21.17,0.71,12.73,31.0,43.73,21.67,7.17,4.87,12.83,19.33,106.37,107.96,91.56,0.51,57.48,7.78,7.71,0.48,11.81,27.71,0.17
2015-04-13,Detroit Pistons,98.47,37.63,86.17,0.44,8.17,24.33,0.33,15.03,21.43,0.71,12.73,31.7,44.43,22.0,7.13,4.93,13.03,19.5,106.44,106.45,91.7,0.52,58.38,7.74,7.8,0.49,11.98,27.76,0.18
2015-04-15,Detroit Pistons,98.43,37.67,86.2,0.44,8.33,24.37,0.34,14.77,21.23,0.7,12.63,31.13,43.77,21.93,7.13,4.93,12.73,19.23,106.74,107.55,91.42,0.52,58.15,7.75,7.84,0.49,11.73,27.57,0.17
2015-10-27,Detroit Pistons,98.8,37.8,86.27,0.44,8.33,24.2,0.34,14.87,21.4,0.7,12.6,31.47,44.07,22.0,7.33,4.9,12.67,19.13,107.02,106.66,91.51,0.52,58.15,7.95,7.8,0.49,11.66,27.58,0.17
2015-10-28,Detroit Pistons,98.8,37.8,86.7,0.44,8.57,24.53,0.34,14.63,21.27,0.7,13.03,31.4,44.43,22.07,7.23,4.83,12.87,19.03,106.76,107.03,91.72,0.52,58.33,7.83,7.69,0.49,11.78,28.07,0.17
2015-10-30,Detroit Pistons,98.97,37.7,86.47,0.44,8.5,24.47,0.34,15.07,21.83,0.7,12.97,31.7,44.67,22.03,7.17,4.83,12.93,19.23,106.73,106.15,91.9,0.52,58.39,7.74,7.68,0.49,11.84,27.89,0.18
2015-11-03,Detroit Pistons,98.9,37.73,87.13,0.44,8.5,24.67,0.34,14.93,21.67,0.7,13.27,32.03,45.3,22.0,7.07,4.87,13.03,19.1,106.26,105.87,91.98,0.51,58.27,7.6,7.74,0.48,11.86,28.08,0.17
2015-11-06,Detroit Pistons,98.1,37.6,87.03,0.43,8.23,24.33,0.33,14.67,21.4,0.69,13.33,31.93,45.27,21.73,7.07,5.0,13.37,19.17,105.3,105.97,92.06,0.51,57.7,7.59,7.94,0.48,12.13,28.21,0.17
2015-11-08,Detroit Pistons,98.33,37.73,86.77,0.44,8.2,24.27,0.33,14.67,21.6,0.69,13.17,32.13,45.3,21.7,7.17,5.0,13.4,19.17,105.44,105.53,92.16,0.51,57.43,7.68,7.85,0.49,12.18,27.92,0.17
2015-11-09,Detroit Pistons,98.5,38.0,86.73,0.44,8.3,24.23,0.34,14.2,21.0,0.69,13.23,31.8,45.03,21.5,7.5,4.83,13.2,18.83,106.06,105.38,92.37,0.52,56.68,8.04,7.81,0.49,12.05,28.14,0.17
2015-11-11,Detroit Pistons,98.5,38.07,86.93,0.44,8.23,24.0,0.34,14.13,20.8,0.69,13.33,31.73,45.07,21.4,7.53,4.87,13.27,18.57,105.91,105.57,92.52,0.51,56.35,8.06,7.84,0.49,12.09,28.39,0.16
2015-11-14,Detroit Pistons,98.73,37.93,86.8,0.44,8.47,24.6,0.34,14.4,21.17,0.69,13.27,31.57,44.83,21.1,7.6,4.73,13.17,18.6,106.11,105.98,92.56,0.52,55.73,8.13,7.72,0.49,12.01,28.14,0.17
2015-11-15,Detroit Pistons,98.83,37.8,85.87,0.44,8.5,24.53,0.34,14.73,21.77,0.69,13.0,31.57,44.57,20.93,7.47,4.63,13.23,18.63,106.56,106.28,92.22,0.52,55.44,8.02,7.56,0.49,12.14,27.98,0.17
2015-11-17,Detroit Pistons,98.3,37.67,86.1,0.44,8.63,24.97,0.35,14.33,21.43,0.68,12.97,31.73,44.7,20.77,7.43,4.6,13.27,18.93,105.86,105.74,92.36,0.52,55.17,7.98,7.52,0.49,12.16,27.86,0.17
2015-11-20,Detroit Pistons,98.93,37.8,86.1,0.44,8.6,24.5,0.35,14.73,21.83,0.68,12.93,31.97,44.9,20.77,7.47,4.37,13.23,18.67,106.23,105.65,92.65,0.52,54.94,7.98,7.16,0.49,12.11,27.79,0.17
2015-11-21,Detroit Pistons,98.87,37.73,85.73,0.44,8.67,25.03,0.35,14.73,21.87,0.68,12.57,32.2,44.77,20.6,7.63,4.37,13.2,18.9,106.11,104.93,92.7,0.52,54.6,8.14,7.16,0.49,12.12,27.18,0.17
2015-11-23,Detroit Pistons,98.73,37.57,85.33,0.44,8.7,25.07,0.35,14.9,22.17,0.68,12.47,32.37,44.83,20.5,7.57,4.37,13.43,19.0,105.91,104.1,92.74,0.52,54.58,8.07,7.16,0.49,12.35,27.05,0.18
2015-11-25,Detroit Pistons,98.83,37.53,85.57,0.44,8.63,25.23,0.34,15.13,22.23,0.68,12.67,32.3,44.97,20.53,7.53,4.37,13.57,18.93,105.91,104.75,92.84,0.52,54.75,8.02,7.12,0.49,12.42,27.33,0.18
2015-11-27,Detroit Pistons,98.8,37.6,86.07,0.44,8.77,25.17,0.35,14.83,21.73,0.69,12.97,32.53,45.5,20.47,7.57,4.43,13.5,18.93,106.05,104.38,92.71,0.52,54.47,8.06,7.25,0.49,12.34,27.76,0.18
2015-11-29,Detroit Pistons,98.93,37.67,86.13,0.44,8.8,25.27,0.35,14.8,21.77,0.69,12.8,32.27,45.07,20.43,7.6,4.23,13.17,19.03,106.13,104.63,92.77,0.52,54.23,8.09,6.9,0.49,12.07,27.24,0.18
2015-11-30,Detroit Pistons,98.13,37.33,86.5,0.43,8.63,25.2,0.34,14.83,22.13,0.67,13.23,32.07,45.3,20.13,7.67,4.07,13.53,18.87,104.97,104.19,93.08,0.51,53.97,8.13,6.59,0.48,12.33,27.78,0.18
2015-12-02,Detroit Pistons,98.5,37.53,86.37,0.44,8.6,25.1,0.34,14.83,22.37,0.67,13.33,31.63,44.97,20.07,7.77,4.0,13.47,18.8,105.58,104.68,93.18,0.51,53.55,8.24,6.6,0.49,12.28,28.16,0.18
2015-12-04,Detroit Pistons,99.13,37.67,86.17,0.44,8.6,25.03,0.34,15.2,23.03,0.67,13.1,32.13,45.23,20.0,7.93,3.93,13.9,18.77,105.3,104.4,93.59,0.52,53.2,8.36,6.46,0.49,12.6,27.97,0.18
2015-12-06,Detroit Pistons,98.83,37.4,85.9,0.44,8.6,25.2,0.34,15.43,23.43,0.67,12.97,32.43,45.4,19.87,7.87,3.87,14.0,18.73,104.79,104.15,93.76,0.52,53.22,8.27,6.35,0.49,12.69,27.59,0.18
2015-12-07,Detroit Pistons,99.13,37.43,86.23,0.44,8.63,25.17,0.34,15.63,23.57,0.67,13.1,33.1,46.2,19.73,8.07,3.73,14.2,18.77,104.66,103.09,94.13,0.52,52.85,8.45,6.15,0.49,12.81,27.81,0.19
2015-12-09,Detroit Pistons,98.43,37.13,86.37,0.43,8.6,25.33,0.34,15.57,23.73,0.66,13.03,33.27,46.3,19.43,8.07,3.6,14.27,18.97,103.65,103.12,94.39,0.51,52.5,8.42,5.92,0.48,12.84,27.52,0.18
2015-12-11,Detroit Pistons,98.9,37.33,86.33,0.44,8.7,25.57,0.34,15.53,23.63,0.67,13.0,33.03,46.03,19.2,8.17,3.67,14.23,18.83,104.22,102.88,94.32,0.51,51.45,8.53,6.0,0.49,12.83,27.56,0.18
2015-12-12,Detroit Pistons,99.73,37.7,86.97,0.44,8.83,25.83,0.34,15.5,23.67,0.66,13.2,33.03,46.23,19.33,8.17,3.57,14.1,18.87,104.71,102.71,94.7,0.51,51.39,8.49,5.89,0.49,12.63,27.72,0.18
2015-12-14,Detroit Pistons,100.37,38.0,87.53,0.44,8.87,25.93,0.34,15.5,23.53,0.67,13.27,33.4,46.67,19.53,8.33,3.67,14.03,18.77,104.95,102.25,95.06,0.51,51.46,8.63,6.02,0.49,12.51,27.81,0.18
2015-12-16,Detroit Pistons,100.37,37.73,87.7,0.43,8.83,25.97,0.34,16.07,24.23,0.67,13.4,33.7,47.1,19.13,8.37,3.5,14.03,18.63,104.67,101.68,94.99,0.51,50.85,8.65,5.7,0.48,12.44,27.98,0.19
2015-12-18,Detroit Pistons,100.9,37.67,87.33,0.43,8.83,25.9,0.34,16.73,24.9,0.68,13.13,33.67,46.8,18.73,8.37,3.47,14.07,18.7,104.76,101.52,95.38,0.51,49.9,8.63,5.63,0.48,12.47,27.51,0.2
2015-12-22,Detroit Pistons,101.93,38.17,88.77,0.43,8.57,25.93,0.33,17.03,25.67,0.67,13.37,33.7,47.07,18.57,8.4,3.47,13.9,19.1,104.34,102.42,95.37,0.51,48.89,8.59,5.56,0.48,12.21,27.52,0.2
2015-12-23,Detroit Pistons,101.8,38.07,88.6,0.43,8.77,26.1,0.34,16.9,25.47,0.67,13.5,33.97,47.47,18.4,8.37,3.43,14.17,19.2,104.28,101.87,95.29,0.51,48.57,8.55,5.45,0.48,12.48,27.83,0.19
2015-12-26,Detroit Pistons,101.4,37.97,88.87,0.43,8.67,25.93,0.33,16.8,25.67,0.66,13.57,33.97,47.53,18.33,8.13,3.63,14.2,19.13,103.65,102.25,95.49,0.51,48.52,8.29,5.71,0.48,12.46,27.85,0.19
2015-12-29,Detroit Pistons,100.97,37.9,88.7,0.43,8.47,25.8,0.33,16.7,25.63,0.66,13.4,33.87,47.27,18.1,8.33,3.6,14.23,19.43,103.15,102.38,95.53,0.51,47.97,8.5,5.64,0.48,12.51,27.59,0.19
2015-12-31,Detroit Pistons,101.1,38.13,89.2,0.43,8.57,26.07,0.33,16.27,25.07,0.66,13.63,33.5,47.13,18.27,8.47,3.6,14.17,19.23,103.43,103.29,95.43,0.51,48.09,8.65,5.64,0.48,12.42,28.07,0.19
2016-01-02,Detroit Pistons,101.67,38.2,88.6,0.43,8.83,26.3,0.33,16.43,25.07,0.67,13.37,33.47,46.83,18.47,8.4,3.63,14.23,19.13,104.14,103.31,95.59,0.51,48.5,8.6,5.67,0.48,12.53,27.95,0.19
2016-01-04,Detroit Pistons,101.67,38.2,88.83,0.43,8.77,26.23,0.33,16.5,25.27,0.66,13.13,33.63,46.77,18.57,8.3,3.53,13.8,19.03,104.1,103.27,95.63,0.51,48.8,8.49,5.54,0.48,12.17,27.41,0.19
2016-01-06,Detroit Pistons,102.17,38.4,89.3,0.43,8.97,26.5,0.34,16.4,24.77,0.67,13.53,33.47,47.0,18.9,8.23,3.63,13.6,18.93,105.1,103.55,95.26,0.51,49.39,8.45,5.7,0.48,11.98,28.32,0.19
2016-01-09,Detroit Pistons,101.47,37.93,88.57,0.43,8.93,26.4,0.34,16.67,25.23,0.67,13.3,33.73,47.03,18.97,7.93,3.63,13.9,19.3,104.47,103.32,95.17,0.51,50.07,8.15,5.64,0.48,12.27,28.13,0.19
2016-01-12,Detroit Pistons,101.73,38.03,88.8,0.43,9.0,26.67,0.33,16.67,25.2,0.67,13.27,33.97,47.23,19.23,7.97,3.7,13.6,19.23,104.8,102.68,95.12,0.51,50.6,8.19,5.72,0.48,12.01,27.96,0.19
2016-01-14,Detroit Pistons,101.97,38.17,88.87,0.43,8.9,26.37,0.33,16.73,25.4,0.67,13.17,33.93,47.1,19.43,7.9,3.67,13.47,19.37,104.91,102.81,95.26,0.51,50.96,8.11,5.64,0.48,11.89,27.83,0.19
2016-01-16,Detroit Pistons,102.13,38.3,88.8,0.43,9.17,26.53,0.34,16.37,24.8,0.67,13.07,33.8,46.87,19.53,7.73,3.67,13.63,19.3,105.05,102.84,95.29,0.51,51.07,7.92,5.64,0.49,12.08,27.79,0.19
2016-01-18,Detroit Pistons,103.07,38.7,88.97,0.44,9.2,26.4,0.34,16.47,24.97,0.67,13.23,34.0,47.23,19.73,7.77,3.97,13.6,19.2,105.95,102.73,95.33,0.52,51.1,7.95,6.05,0.49,12.04,28.14,0.19
2016-01-20,Detroit Pistons,102.97,38.9,89.33,0.44,9.13,26.57,0.34,16.03,24.6,0.66,13.53,33.77,47.3,19.67,7.67,4.0,13.53,19.23,106.02,103.32,95.18,0.52,50.68,7.87,6.09,0.49,11.97,28.66,0.18
